ev_id,ev_type,ev_year,ev_time,ev_highest_injury,ev_nr_apt_loc,latitude,longitude,mid_air,on_ground_collision,light_cond,wx_cond_basic,sky_cond_ceil,sky_ceil_ht,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_vel_kts,gust_kts,wx_int_precip,altimeter
20080805X01159,ACC,2008.0,2325,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,88.0,59.0,0.0,7.0,0.0,UNKNOWN,0.0
20080805X01160,ACC,2008.0,2030,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,81.0,28.0,300.0,11.0,0.0,UNKNOWN,0.0
20080805X01161,ACC,2008.0,0,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,82.0,48.0,330.0,11.0,15.0,UNKNOWN,0.0
20080805X01162,ACC,2008.0,1630,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,88.0,72.0,0.0,4.0,0.0,UNKNOWN,0.0
20080806X01163,ACC,2008.0,1617,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,90.0,72.0,220.0,9.0,0.0,UNKNOWN,0.0
20080806X01164,ACC,2008.0,15,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DUSK,VMC,UNKNOWN,0.0,416.0,82.0,57.0,0.0,7.0,0.0,UNKNOWN,0.0
20080806X01165,ACC,2008.0,2100,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,88.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080806X01166,ACC,2008.0,1445,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,10000.0,416.0,64.0,61.0,180.0,3.0,0.0,UNKNOWN,0.0
20080806X01167,ACC,2008.0,1926,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,7500.0,416.0,77.0,75.0,220.0,6.0,0.0,UNKNOWN,0.0
20080806X01168,ACC,2008.0,32,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,5000.0,416.0,48.0,37.0,90.0,10.0,0.0,UNKNOWN,0.0
20080806X01169,ACC,2008.0,2220,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,0.0,0.0,300.0,10.0,0.0,UNKNOWN,0.0
20080806X01170,ACC,2008.0,30,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,5000.0,416.0,61.0,52.0,280.0,11.0,0.0,UNKNOWN,0.0
20080806X01171,ACC,2008.0,306,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,4500.0,416.0,57.0,52.0,350.0,5.0,0.0,UNKNOWN,0.0
20080806X01172,ACC,2008.0,130,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080807X01173,ACC,2008.0,1530,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,57.0,43.0,0.0,7.0,0.0,UNKNOWN,0.0
20080807X01174,ACC,2008.0,2230,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,82.0,64.0,0.0,7.0,0.0,UNKNOWN,0.0
20080807X01175,ACC,2008.0,1632,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,86.0,68.0,160.0,5.0,0.0,UNKNOWN,0.0
20080807X01176,INC,2008.0,1450,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NDRK,VMC,NONE,0.0,416.0,82.0,73.0,310.0,4.0,0.0,UNKNOWN,0.0
20080807X01177,ACC,2008.0,1730,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,0.0,0.0,310.0,9.0,0.0,UNKNOWN,0.0
20080807X01178,ACC,2008.0,2320,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,0.0,0.0,10.0,12.0,20.0,UNKNOWN,0.0
20080807X01179,ACC,2008.0,1815,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,75.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080807X01180,ACC,2008.0,1554,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,70.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080808X01181,ACC,2008.0,1650,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,84.0,72.0,150.0,15.0,0.0,UNKNOWN,0.0
20080808X01182,ACC,2008.0,1348,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,79.0,70.0,250.0,5.0,0.0,UNKNOWN,0.0
20080808X01183,ACC,2008.0,1219,FATL,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,VMC,BKN,5700.0,416.0,63.0,54.0,250.0,6.0,0.0,UNKNOWN,0.0
20080808X01184,ACC,2008.0,1620,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,84.0,63.0,50.0,13.0,0.0,UNKNOWN,0.0
20080808X01185,ACC,2008.0,1404,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,73.0,54.0,260.0,15.0,19.0,UNKNOWN,0.0
20080808X01186,ACC,2008.0,1414,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080808X01187,ACC,2008.0,1600,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,20000.0,416.0,86.0,70.0,200.0,10.0,0.0,UNKNOWN,0.0
20080808X01189,INC,2008.0,1345,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,15000.0,416.0,79.0,70.0,230.0,10.0,15.0,UNKNOWN,0.0
20080808X01190,ACC,2008.0,2255,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,6500.0,416.0,77.0,54.0,50.0,7.0,0.0,UNKNOWN,0.0
20080808X01191,ACC,2008.0,1200,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,63.0,48.0,360.0,12.0,0.0,UNKNOWN,0.0
20080808X01192,ACC,2008.0,1152,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,4000.0,416.0,61.0,0.0,180.0,2.0,0.0,UNKNOWN,0.0
20080808X01193,ACC,2008.0,1915,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,81.0,57.0,270.0,6.0,0.0,UNKNOWN,0.0
20080808X01194,ACC,2008.0,1348,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,IMC,OVC,300.0,416.0,54.0,54.0,0.0,7.0,0.0,UNKNOWN,0.0
20080809X01195,ACC,2008.0,2040,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,79.0,66.0,350.0,13.0,17.0,UNKNOWN,0.0
20080810X01196,ACC,2008.0,1504,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,88.0,54.0,20.0,8.0,0.0,UNKNOWN,0.0
20080810X01197,ACC,2008.0,1750,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,86.0,77.0,160.0,8.0,0.0,UNKNOWN,0.0
20080810X01198,ACC,2008.0,2057,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,99.0,66.0,270.0,4.0,0.0,UNKNOWN,0.0
20080810X01199,ACC,2008.0,1853,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,7500.0,416.0,77.0,72.0,10.0,5.0,0.0,UNKNOWN,0.0
20080810X01200,ACC,2008.0,646,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,UNKNOWN,0.0,416.0,73.0,72.0,200.0,4.0,0.0,UNKNOWN,0.0
20080810X01201,ACC,2008.0,1430,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,88.0,70.0,0.0,7.0,0.0,UNKNOWN,0.0
20080811X01202,ACC,2008.0,2300,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,0.0,0.0,0.0,10.0,20.0,UNKNOWN,0.0
20080811X01203,ACC,2008.0,1630,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,93.0,73.0,240.0,4.0,0.0,UNKNOWN,0.0
20080811X01204,ACC,2008.0,2020,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,84.0,54.0,0.0,7.0,0.0,UNKNOWN,0.0
20080811X01205,ACC,2008.0,130,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,0.0,0.0,280.0,11.0,0.0,UNKNOWN,0.0
20080811X01206,ACC,2008.0,2000,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,VMC,BKN,25000.0,416.0,75.0,63.0,90.0,6.0,0.0,UNKNOWN,0.0
20080811X01207,ACC,2008.0,1230,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,64.0,55.0,0.0,7.0,0.0,UNKNOWN,0.0
20080811X01208,ACC,2008.0,2133,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,7000.0,416.0,52.0,46.0,290.0,9.0,0.0,UNKNOWN,0.0
20080811X01209,ACC,2008.0,1835,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,2900.0,416.0,66.0,57.0,310.0,7.0,0.0,UNKNOWN,0.0
20080811X01210,ACC,2008.0,1800,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,75.0,43.0,320.0,10.0,17.0,UNKNOWN,0.0
20080811X01211,ACC,2008.0,2245,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,81.0,54.0,230.0,6.0,0.0,UNKNOWN,0.0
20080811X01212,ACC,2008.0,1700,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,IMC,BKN,600.0,416.0,73.0,68.0,0.0,0.0,0.0,UNKNOWN,0.0
20080811X01213,ACC,2008.0,1410,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080811X01214,ACC,2008.0,2050,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,97.0,63.0,180.0,11.0,17.0,UNKNOWN,0.0
20080811X01215,ACC,2008.0,2120,NONE,OFAP,2439350.0,59652314.0,Y,N,DAYL,VMC,NONE,0.0,416.0,108.0,30.0,260.0,12.0,0.0,UNKNOWN,0.0
20080811X01216,ACC,2008.0,1228,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAWN,VMC,NONE,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080811X01217,ACC,2008.0,1630,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,64.0,0.0,270.0,2.0,0.0,UNKNOWN,0.0
20080812X01218,INC,2008.0,1821,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,20000.0,416.0,54.0,50.0,0.0,7.0,0.0,UNKNOWN,0.0
20080812X01219,ACC,2008.0,2350,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,3000.0,416.0,55.0,45.0,300.0,6.0,0.0,UNKNOWN,0.0
20080812X01220,ACC,2008.0,0,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,55.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080812X01221,ACC,2008.0,100,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,3000.0,416.0,64.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080812X01222,ACC,2008.0,1940,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,95.0,66.0,210.0,3.0,0.0,UNKNOWN,0.0
20080812X01223,ACC,2008.0,2143,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080812X01224,ACC,2008.0,1437,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,77.0,0.0,300.0,3.0,0.0,UNKNOWN,0.0
20080812X01225,ACC,2008.0,0,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,73.0,55.0,230.0,5.0,0.0,UNKNOWN,0.0
20080812X01226,ACC,2008.0,2224,SERS,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080812X01227,ACC,2008.0,2100,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,57.0,64.0,190.0,5.0,0.0,UNKNOWN,0.0
20080812X01228,ACC,2008.0,1400,FATL,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080812X01229,ACC,2008.0,2100,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,61.0,0.0,150.0,10.0,0.0,UNKNOWN,0.0
20080812X01230,ACC,2008.0,630,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080812X01231,ACC,2008.0,1507,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,68.0,54.0,320.0,3.0,0.0,UNKNOWN,0.0
20080812X01232,ACC,2008.0,1320,FATL,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080812X01233,ACC,2008.0,1400,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,79.0,66.0,110.0,5.0,0.0,UNKNOWN,0.0
20080812X01234,ACC,2008.0,1850,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,3100.0,416.0,82.0,72.0,290.0,7.0,0.0,UNKNOWN,0.0
20080813X01235,ACC,2008.0,1333,FATL,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080813X01237,INC,2008.0,1907,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,OVC,1100.0,416.0,59.0,52.0,300.0,9.0,0.0,UNKNOWN,0.0
20080813X01238,INC,2008.0,1744,MINR,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,IMC,BKN,600.0,416.0,72.0,68.0,10.0,10.0,0.0,UNKNOWN,0.0
20080814X01239,ACC,2008.0,1550,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,72.0,59.0,340.0,7.0,0.0,UNKNOWN,0.0
20080814X01240,ACC,2008.0,2032,SERS,OFAP,2439350.0,59652314.0,Y,N,DAYL,VMC,NONE,0.0,416.0,99.0,66.0,110.0,11.0,14.0,UNKNOWN,0.0
20080814X01241,ACC,2008.0,2030,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,81.0,66.0,90.0,7.0,0.0,UNKNOWN,0.0
20080814X01242,ACC,2008.0,1824,FATL,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,IMC,OVC,1100.0,416.0,72.0,64.0,120.0,13.0,0.0,UNKNOWN,0.0
20080814X01243,ACC,2008.0,330,NONE,ONAP,2439350.0,59652314.0,N,Y,NITE,VMC,BKN,4700.0,416.0,66.0,66.0,330.0,4.0,0.0,UNKNOWN,0.0
20080814X01244,ACC,2008.0,2130,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,91.0,70.0,160.0,13.0,22.0,UNKNOWN,0.0
20080814X01245,ACC,2008.0,1600,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,79.0,64.0,150.0,7.0,0.0,UNKNOWN,0.0
20080814X01246,ACC,2008.0,15,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,72.0,52.0,340.0,5.0,0.0,UNKNOWN,0.0
20080814X01247,ACC,2008.0,540,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,OVC,2700.0,416.0,55.0,50.0,90.0,4.0,0.0,UNKNOWN,0.0
20080815X01248,ACC,2008.0,2050,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,90.0,63.0,290.0,16.0,21.0,UNKNOWN,0.0
20080815X01249,ACC,2008.0,1230,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,68.0,66.0,0.0,7.0,0.0,UNKNOWN,0.0
20080815X01250,ACC,2008.0,2320,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,79.0,54.0,30.0,4.0,0.0,UNKNOWN,0.0
20080815X01251,ACC,2008.0,30,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DUSK,VMC,NONE,0.0,416.0,72.0,43.0,180.0,3.0,0.0,UNKNOWN,0.0
20080815X01252,ACC,2008.0,1830,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080815X01253,ACC,2008.0,530,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NDRK,VMC,NONE,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080815X01254,ACC,2008.0,130,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080818X01256,ACC,2008.0,1600,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,88.0,64.0,210.0,4.0,0.0,UNKNOWN,0.0
20080818X01257,ACC,2008.0,1300,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,63.0,55.0,60.0,5.0,0.0,UNKNOWN,0.0
20080818X01258,ACC,2008.0,1900,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,IMC,OVC,400.0,416.0,68.0,66.0,100.0,8.0,0.0,UNKNOWN,0.0
20080818X01259,ACC,2008.0,2245,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,86.0,41.0,280.0,8.0,14.0,UNKNOWN,0.0
20080819X01260,ACC,2008.0,2155,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,82.0,61.0,240.0,3.0,0.0,UNKNOWN,0.0
20080819X01261,ACC,2008.0,2100,FATL,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,95.0,52.0,330.0,5.0,0.0,UNKNOWN,0.0
20080820X01262,ACC,2008.0,1726,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,84.0,66.0,110.0,8.0,0.0,UNKNOWN,0.0
20080820X01263,ACC,2008.0,2040,UNKNOWN,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080820X01264,ACC,2008.0,1919,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,81.0,59.0,290.0,7.0,19.0,UNKNOWN,0.0
20080820X01265,ACC,2008.0,1359,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,8000.0,416.0,79.0,72.0,350.0,5.0,0.0,UNKNOWN,0.0
20080820X01266,ACC,2008.0,241,FATL,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,UNKNOWN,VMC,NONE,0.0,416.0,91.0,36.0,150.0,7.0,0.0,UNKNOWN,0.0
20080820X01267,ACC,2008.0,1408,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,73.0,54.0,210.0,8.0,0.0,UNKNOWN,0.0
20080820X01268,ACC,2008.0,1038,FATL,UNKNOWN,2439350.0,59652314.0,Y,N,UNKNOWN,UNKNOWN,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080820X01269,ACC,2008.0,1426,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,73.0,57.0,330.0,7.0,0.0,UNKNOWN,0.0
20080820X01270,ACC,2008.0,2045,NONE,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,BKN,4200.0,416.0,91.0,68.0,150.0,9.0,0.0,UNKNOWN,0.0
20080821X01271,ACC,2008.0,2020,MINR,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,86.0,73.0,110.0,11.0,0.0,UNKNOWN,0.0
20080821X01272,ACC,2008.0,430,FATL,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,NITE,VMC,NONE,0.0,416.0,81.0,41.0,280.0,12.0,18.0,UNKNOWN,0.0
20080821X01273,ACC,2008.0,2120,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,97.0,68.0,0.0,7.0,0.0,UNKNOWN,0.0
20080821X01274,ACC,2008.0,2000,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,88.0,66.0,220.0,15.0,26.0,UNKNOWN,0.0
20080821X01275,ACC,2008.0,1900,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,84.0,57.0,190.0,10.0,0.0,UNKNOWN,0.0
20080821X01276,ACC,2008.0,1145,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080821X01277,ACC,2008.0,1330,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,61.0,52.0,300.0,5.0,0.0,UNKNOWN,0.0
20080821X01278,ACC,2008.0,2214,SERS,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,70.0,57.0,250.0,11.0,0.0,UNKNOWN,0.0
20080821X01279,ACC,2008.0,1730,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080821X01280,ACC,2008.0,2045,MINR,OFAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080821X01281,ACC,2008.0,1530,NONE,UNKNOWN,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,UNKNOWN,0.0,416.0,0.0,0.0,0.0,7.0,0.0,UNKNOWN,0.0
20080821X01282,ACC,2008.0,1830,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,81.0,0.0,220.0,3.0,0.0,UNKNOWN,0.0
20080821X01283,ACC,2008.0,2211,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,0.0,0.0,50.0,7.0,0.0,UNKNOWN,0.0
20080821X01284,ACC,2008.0,2045,SERS,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,81.0,63.0,290.0,10.0,0.0,UNKNOWN,0.0
20080821X01285,ACC,2008.0,1515,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,84.0,68.0,0.0,4.0,0.0,UNKNOWN,0.0
20080821X01286,ACC,2008.0,1900,NONE,ONAP,2439350.0,59652314.0,UNKNOWN,UNKNOWN,DAYL,VMC,NONE,0.0,416.0,77.0,64.0,0.0,5.0,0.0,UNKNOWN,0.0
