ev_id;ntsb_no;ev_type;ev_date;ev_dow;ev_time;ev_tmzn;ev_city;ev_state;ev_country;ev_site_zipcode;ev_year;ev_month;mid_air;on_ground_collision;latitude;longitude;latlong_acq;apt_name;ev_nr_apt_id;ev_nr_apt_loc;apt_dist;apt_dir;apt_elev;wx_brief_comp;wx_src_iic;wx_obs_time;wx_obs_dir;wx_obs_fac_id;wx_obs_elev;wx_obs_dist;wx_obs_tmzn;light_cond;sky_cond_nonceil;sky_nonceil_ht;sky_ceil_ht;sky_cond_ceil;vis_rvr;vis_rvv;vis_sm;wx_temp;wx_dew_pt;wind_dir_deg;wind_dir_ind;wind_vel_kts;wind_vel_ind;gust_ind;gust_kts;altimeter;wx_dens_alt;wx_int_precip;metar;ev_highest_injury;inj_f_grnd;inj_m_grnd;inj_s_grnd;inj_tot_f;inj_tot_m;inj_tot_n;inj_tot_s;inj_tot_t;invest_agy;ntsb_docket;ntsb_notf_from;ntsb_notf_date;ntsb_notf_tm;fiche_number;lchg_date;lchg_userid;wx_cond_basic;faa_dist_office;dec_latitude;dec_longitude
20140505X72911;ERA14LA222;ACC;2014/5/4 00:00:00;Su;2135;UTC;Bardwell;KY;USA;42023;2014;5;;;365021N;0885945W;EST;Private;None;OFAP;0,00;203;525;;WFAC;2153;39;PAH;410;17;UTC;DAYL;CLER;0;0;NONE;;;10,00;88;46;220;U;11;F;F;19;29,87;;;;MINR;;;;0;2;0;0;2;N;;;;;;2020/9/25 15:09:31;;VMC;;36,83;-88,99
20140505X93424;ERA14LA223;ACC;2014/5/4 00:00:00;Su;2140;UTC;Hamburg;NY;USA;14075;2014;5;;;424141N;0784625W;EST;;;OFAP;0,00;;;;PILO;2154;18;BUF;727;15;UTC;DAYL;OVCT;4200;4200;OVC;;;10,00;50;37;340;U;10;F;T;0;29,84;;;;NONE;;;;0;0;3;0;3;N;;;;;;2020/9/25 15:08:34;;VMC;;42,69;-78,77
20140505X93659;CEN14CA227;ACC;2014/5/2 00:00:00;Fr;2200;UTC;New Braunfels;TX;USA;78130;2014;5;;;294218N;0098726W;MEAS;;;OFAP;0,00;;;;WFAC;2251;0;KBAZ;;5;UTC;DAYL;;11000;11000;BKN;;;10,00;81;30;290;U;5;F;T;0;29,95;;;;NONE;;;;0;0;4;0;4;N;;;;;;2020/9/25 15:11:05;;VMC;;29,70;-98,12
20140505X94433;ERA14CA220;ACC;2014/5/4 00:00:00;Su;1945;UTC;Monroe;GA;USA;30656;2014;5;;;334640N;0834111W;MEAS;Monroe-Walton County;D73;OFAP;3,00;120;875;;WFAC;1955;360;KWDR;943;12;UTC;DAYL;;0;0;NONE;;;10,00;84;23;290;U;11;F;F;4;30,04;;;;SERS;;;;0;0;0;1;1;N;;;;;;2020/9/25 15:11:05;;VMC;;33,77;-83,68
20140506X00214;ENG14IA011;INC;2014/3/13 00:00:00;Th;1520;UTC;Rochester;NY;USA;14624;2014;3;;;004379N;0077402W;;GREATER ROCHESTER INTL;ROC;;0,00;90;559;;;1420;0;ROC;539;0;UTC;DAYL;UNK;0;2400;BKN;;;9,00;12;1;310;U;17;F;F;25;29,32;;;;NONE;;;;0;0;7;0;7;N;;;;;;2020/9/25 15:09:31;;VMC;;43,11;-77,66
20140506X00519;ANC14CA026;ACC;2014/5/3 00:00:00;Sa;145;UTC;Soldotna;AK;USA;99669;2014;5;;;602829N;0151231W;MEAS;SOLDOTNA;SXQ;ONAP;0,00;263;113;;WFAC;156;72;PASX;113;0;UTC;DAYL;CLER;0;0;NONE;;;10,00;70;34;280;U;7;F;T;0;30,09;;;;NONE;;;;0;0;1;0;1;N;;;;;;2020/9/25 15:09:31;;VMC;;60,47;-151,04
20140506X01100;ANC14CA027;ACC;2014/5/4 00:00:00;Su;2300;UTC;Wasilla;AK;USA;99623;2014;5;;;613649N;1494023W;MEAS;TULAKES;6AK8;ONAP;0,00;202;350;;WFAC;2256;123;PAWS;354;5;UTC;DAYL;CLER;0;0;NONE;;;10,00;66;34;230;U;6;F;T;0;29,85;;;;NONE;;;;0;0;1;0;1;N;;;;;;2020/9/25 15:09:31;;VMC;;61,61;-149,67
20140507X00328;WPR14LA185;ACC;2014/5/4 00:00:00;Su;145;UTC;Bluffdale;UT;USA;84065;2014;5;;;402824N;1115640W;MEAS;;;OFAP;0,00;;;;WFAC;155;165;PVU;4497;20;UTC;DAYL;;0;14000;BKN;;;15,00;73;36;190;U;14;F;T;0;29,84;;;;MINR;;;;0;2;0;0;2;N;;;;;;2020/9/25 15:10:17;;VMC;;40,47;-111,94
20140507X03024;ENG14WA012;INC;2014/5/6 00:00:00;Tu;1052;;Melbourne, Australia;;AS;;2014;5;;;374024S;1445036E;;Melbourne Aerodrome; MEL;;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;;;;;0;0;0;0;;O;;;;;;2020/11/3 20:35:10;;;;-37,67;144,84
20140507X10817;ERA14LA227;ACC;2014/5/7 00:00:00;We;1607;UTC;Covington;TN;USA;38019;2014;5;;;035350N;0893514W;MEAS;COVINGTON MUNI;M04;;3,00;181;280;;WFAC;1550;240;NQA;319;20;UTC;DAYL;FEW;2500;0;;;;10,00;77;63;180;U;9;F;T;0;29,97;;;;SERS;;;;0;0;0;1;1;N;;;;;;2020/9/25 15:08:34;;VMC;;35,58;-89,58
20140507X51410;DCA14CA090;ACC;2014/3/5 00:00:00;We;700;UTC;San Diego;CA;USA;92101;2014;3;;;032446N;1171123W;;San Diego International;SAN;ONAP;0,00;;17;;;651;0;SAN;;0;UTC;DAYL;FEW;0;0;NONE;;;10,00;59;52;20;U;3;F;T;0;30,07;;;;SERS;;;;0;0;186;1;187;N;;;;;;2020/9/25 15:09:31;;VMC;;32,73;-117,18
20140507X51530;WPR14CA187;ACC;2014/5/6 00:00:00;Tu;2325;UTC;Ho'olehua;HI;USA;96729;2014;5;;;211012N;0157410W;MEAS;Molokai;HMK;ONAP;0,00;;454;;PILO;;0;;;0;;DAYL;SCAT;0;0;NONE;;;10,00;81;63;150;U;7;F;T;0;30,05;;;;NONE;;;;0;0;1;0;1;N;;;;;;2020/9/25 15:09:31;;VMC;;21,17;-157,06
20140507X62203;WPR14FA183;ACC;2014/5/7 00:00:00;We;1455;UTC;Santa Clara;UT;USA;84765;2014;5;;;037710N;1134159W;EST;;;OFAP;0,00;;;;WFAC;1435;115;SGU;2884;10;UTC;DAYL;UNK;0;8000;OVC;;;10,00;54;30;130;U;4;F;T;0;29,75;;;;FATL;;;;2;0;0;0;2;N;;;;;;2020/9/25 15:10:17;;VMC;;37,11;-113,69
20140507X82921;ERA14WA224;ACC;2014/4/30 00:00:00;We;318;UTC;Inta;;RS;;2014;4;;;006670N;0006050E;MEAS;;;OFAP;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;FATL;;;;1;0;0;0;1;O;;;;;;2020/11/3 20:35:09;;Unk;;66,11;60,08
20140507X84024;ERA14CA225;ACC;2014/4/29 00:00:00;Tu;2240;UTC;Chapin;SC;USA;29036;2014;4;;;034355N;0812138W;MEAS;;;OFAP;0,00;;;;WFAC;2256;107;CAE;236;19;UTC;DAYL;SCAT;5000;15000;OVC;;;10,00;81;68;160;U;4;F;T;0;29,87;;;;MINR;;;;0;1;0;0;1;N;;;;;;2020/9/25 15:10:17;;VMC;;34,06;-81,36
20140507X95125;CEN14CA231;ACC;2014/5/3 00:00:00;Sa;1910;UTC;Connersville;IN;USA;47331;2014;5;;;394140N;0085756W;MEAS;Mettel Field Airport;CEV;ONAP;0,00;0;866;;WFAC;1853;258;GEZ;803;37;UTC;DAYL;FEW;7000;0;NONE;;;10,00;68;36;290;U;16;F;F;25;29,86;;;;MINR;;;;0;1;0;0;1;N;;;;;;2020/9/25 15:11:55;;VMC;;39,69;-85,13
20140507X95850;WPR14CA184;ACC;2014/5/3 00:00:00;Sa;130;UTC;Murieta;CA;USA;92562;2014;5;;;333225N;1171951W;MEAS;Private;None;ONAP;0,00;;2080;;PILO;;0;;;0;;DAYL;CLER;0;0;NONE;;;20,00;0;0;0;Y;5;T;F;999;0,00;;;;NONE;;;;0;0;3;0;3;N;;;;;;2020/9/25 15:09:31;;VMC;;33,54;-117,33
20140508X30821;CEN14FA232;ACC;2014/5/3 00:00:00;Sa;1630;UTC;Telluride;CO;USA;81320;2014;5;;;037506N;1075254W;MEAS;;;OFAP;0,00;;;;PILO;;0;;;0;;DAYL;CLER;0;0;NONE;;;20,00;39;30;0;U;;F;F;0;29,90;;;;NONE;;;;0;0;3;0;3;N;;;;;;2020/9/25 15:11:05;;VMC;;37,83;-107,88
20140508X42557;CEN14LA233;ACC;2014/5/7 00:00:00;We;130;UTC;Lancaster;OH;USA;43130;2014;5;;;394513N;0824028W;MEAS;FAIRFIELD COUNTY;LHQ;OFAP;1,00;261;868;;WFAC;53;80;KLHQ;869;0;UTC;NITE;CLER;0;0;NONE;;;10,00;61;43;60;U;6;F;T;0;29,96;;;;NONE;0;0;0;0;0;2;0;2;N;;;;;;2020/9/25 15:08:34;;VMC;;39,75;-82,67
20140509X22532;ERA14FA231;ACC;2014/5/9 00:00:00;Fr;2340;UTC;Ruther Glen;VA;USA;22546;2014;5;;;375421N;0772521W;EST;;;OFAP;0,00;;;;WFAC;2354;183;KOFP;205;12;UTC;DAYL;FEW;12000;0;BKN;;;10,00;82;57;180;U;10;F;T;0;29,98;;;;FATL;;;;3;0;0;0;3;N;;;;;;2020/9/25 15:10:17;;VMC;;37,90;-77,42
20140509X24834;ERA14FA232;ACC;2014/5/10 00:00:00;Sa;31;UTC;Hamilton Township;NJ;USA;8330;2014;5;;;392836N;0074392W;EST;Atlantic City International;ACY;OFAP;3,00;285;75;;WFAC;35;100;ACY;75;3;UTC;NITE;;0;200;VV;;;0,50;59;59;0;U;;F;F;0;30,03;;;;FATL;;;;1;1;0;2;4;N;;;;;;2020/9/25 15:10:17;;IMC;;39,47;-74,65
20140509X41408;ERA14CA229;ACC;2014/4/27 00:00:00;Su;1900;UTC;Punta Gorda;FL;USA;33982;2014;4;;;264320N;0082426W;MEAS;;;OFAP;0,00;;;;WFAC;1853;200;PGD;26;14;UTC;DAYL;CLER;0;0;NONE;;;10,00;90;70;250;U;9;F;T;0;29,96;;;;NONE;;;;0;0;2;0;2;N;;;;;;2020/9/25 15:10:17;;VMC;;26,72;-82,07
20140509X91426;ERA14CA230;ACC;2014/5/9 00:00:00;Fr;1333;UTC;Deland;FL;USA;32724;2014;5;;;002941N;0081171W;MEAS;DeLand Municipal Airport;DED;ONAP;0,00;;79;;WFAC;1253;61;KDAB;41;14;UTC;DAYL;SCAT;14000;0;;;;8,00;77;70;160;U;9;F;T;0;30,20;;;;NONE;;;;0;0;2;0;2;N;;;;;;2020/9/25 15:10:17;;VMC;;29,06;-81,28
20140510X04510;WPR14FA186;ACC;2014/5/10 00:00:00;Sa;2245;UTC;Page;AZ;USA;86040;2014;5;;;036562N;1112659W;EST;PAGE MUNI;PGA;OFAP;1,00;352;4316;;WFAC;2253;170;KPGA;4310;0;UTC;DAYL;;0;11000;OVC;;;10,00;79;30;220;U;6;F;F;14;29,60;;;;FATL;;;;1;5;0;1;7;N;;;;;;2020/9/25 15:11:55;;VMC;;36,93;-111,44
20140511X11126;ERA14CA234;ACC;2014/5/11 00:00:00;Su;1745;UTC;Roxbury;PA;USA;17251;2014;5;;;040620N;0773947W;MEAS;;;OFAP;0,00;;;;WFAC;1653;180;HGR;703;17;UTC;DAYL;CLER;0;0;NONE;;;10,00;73;50;290;U;9;F;T;0;30,13;;;;MINR;;;;0;1;1;0;2;N;;;;;;2020/9/25 15:10:17;;VMC;;40,10;-77,66
20140511X80001;ERA14CA233;ACC;2014/5/11 00:00:00;Su;1830;UTC;Indian Trail;NC;USA;28079;2014;5;;;035716N;0803514W;MEAS;Goose Creek Airport;28A;OFAP;0,00;360;565;;WFAC;1853;20;EQY;682;6;UTC;DAYL;SCAT;4800;0;NONE;;;10,00;84;61;30;U;6;F;T;0;30,12;;;;MINR;;;;0;1;3;0;4;N;;;;;;2020/9/25 15:10:17;;VMC;;35,12;-80,58
20140512X01035;ERA14LA235;ACC;2014/5/9 00:00:00;Fr;1800;UTC;Warrenton;VA;USA;20187;2014;5;;;383920N;0774714W;MEAS;WARRENTON AIR PARK;7VG0;;0,00;183;442;;WFAC;1735;139;KHWY;338;5;UTC;DAYL;CLER;0;0;NONE;;;10,00;81;72;0;U;;F;F;0;30,04;;;;NONE;;;;0;0;2;0;2;N;;;;;;2020/9/25 15:11:05;;VMC;;38,65;-77,78
20140512X03631;CEN14LA234;ACC;2014/5/10 00:00:00;Sa;1805;UTC;San Antonio;TX;USA;78214;2014;5;;;292013N;0982816W;;Stinson Municipal Airport;SSF;OFAP;1,00;320;577;;WFAC;1753;150;SSF;577;1;UTC;DAYL;CLER;0;0;NONE;;;10,00;86;64;0;Y;3;T;T;0;29,84;;;;SERS;;;;0;0;0;1;1;N;;;;;;2020/9/25 15:09:31;;VMC;;29,33;-98,47
20140512X20858;WPR14FA188;ACC;2014/5/6 00:00:00;Tu;1759;UTC;Cody;WY;USA;82414;2014;5;;;442355N;0109547W;EST;YELLOWSTONE RGNL;COD;OFAP;38,00;259;5102;;WFAC;1755;90;COD;5102;10;UTC;DAYL;FEW;1200;3300;OVC;;;10,00;45;41;360;U;11;F;T;0;29,77;;;;FATL;;;;2;0;0;0;2;N;;;;;;2020/9/25 15:11:05;;IMC;;44,39;-109,90
20140512X73821;CEN14LA235;ACC;2014/5/10 00:00:00;Sa;1715;UTC;Yates City;IL;USA;61572;2014;5;;;404626N;0090428W;MEAS;Tri-County;2C6;OFAP;2,00;45;661;;WFAC;1654;90;PIA;661;18;UTC;DAYL;CLER;0;0;NONE;;;10,00;73;46;200;U;5;F;T;0;29,96;;;;MINR;;;;0;1;0;0;1;N;;;;;;2020/9/25 15:11:05;;VMC;;40,77;-90,07
20140513X20717;ERA14CA239;ACC;2014/5/13 00:00:00;Tu;2300;UTC;Summerville;GA;USA;30747;2014;5;;;342810N;0852026W;MEAS;Wyatt Field;GA23;OFAP;4,00;217;720;;WFAC;2255;45;DNN;709;16;UTC;DAYL;CLER;0;0;NONE;;;10,00;82;64;0;U;;F;F;0;30,06;;;;SERS;;;;0;1;0;1;2;N;;;;;;2020/9/25 15:11:55;;VMC;;34,46;-85,34
20140513X22850;CEN14CA236;ACC;2014/5/9 00:00:00;Fr;2005;UTC;Lincoln;NE;USA;68524;2014;5;;;040515N;0964521W;MEAS;LINCOLN;LNK;ONAP;0,00;79;1218;;WFAC;1954;94;KLNK;1189;0;UTC;DAYL;CLER;0;0;NONE;;;10,00;68;37;220;U;10;F;F;15;29,85;;;;NONE;;;;0;0;1;0;1;N;;;;;;2020/9/25 15:11:55;;VMC;;40,85;-96,75
20140513X33314;CEN14CA237;ACC;2014/5/11 00:00:00;Su;1900;UTC;Dowling;MI;USA;49050;2014;5;;;422823N;0851357W;MEAS;;;OFAP;0,00;;;;WFAC;2153;180;KBTL;952;9;UTC;DAYL;FEW;7000;0;NONE;;;10,00;81;54;220;U;5;F;T;0;29,95;;;;NONE;;;;0;0;2;0;2;N;;;;;;2020/9/25 15:11:55;;VMC;;42,47;-85,23
20140513X33323;CEN14CA238;ACC;2014/5/10 00:00:00;Sa;2200;UTC;Osage;AR;USA;72611;2014;5;;;361722N;0931722W;MEAS;;;OFAP;0,00;;;;WFAC;2157;270;KROG;1359;22;UTC;DAYL;SCAT;5000;0;NONE;;;10,00;82;61;150;U;11;F;F;18;29,84;;;;NONE;;;;0;0;2;0;2;N;;;;;;2020/9/25 15:11:55;;VMC;;36,28;-93,28
20140513X35019;CEN14LA239;ACC;2014/5/9 00:00:00;Fr;1937;UTC;Columbus;OH;USA;43125;2014;5;;;394857N;0825557W;MEAS;Rickenbacker;KLCK;ONAP;0,00;360;744;;WFAC;1935;342;KLCK;744;0;UTC;DAYL;FEW;4000;0;;;;10,00;77;54;210;U;19;F;F;27;29,87;;;;NONE;;;;0;0;4;0;4;N;;;;;;2020/9/25 15:08:34;;VMC;;39,81;-82,93
20140513X45913;ERA14IA237;INC;2014/4/26 00:00:00;Sa;1530;UTC;Port Orange;FL;USA;32128;2014;4;;;029435N;0008138W;MEAS;SPRUCE CREEK;7FL6;ONAP;0,00;232;24;;WFAC;1555;0;7FL6;24;0;UTC;DAYL;;0;0;NONE;;;25,00;81;66;30;U;4;F;T;0;30,04;;;;NONE;;;;0;0;3;0;3;N;;;;;;2020/9/25 15:11:05;;VMC;;29,07;-81,05
20140513X62510;ERA14CA238;ACC;2014/5/9 00:00:00;Fr;1632;UTC;Roxbury;NY;USA;12421;2014;5;;;042182N;0743311W;MEAS;Roxbury Runway Airport;1NK0;ONAP;0,00;0;1600;;WFAC;1653;0;1NK0;1600;0;UTC;DAYL;UNK;0;800;OVC;;;10,00;57;57;150;U;11;F;T;0;30,15;;;;SERS;;;;0;0;0;1;1;N;;;;;;2020/9/25 15:11:55;;VMC;;42,30;-74,55
20140514X55329;WPR14WA189;ACC;2014/4/10 00:00:00;Th;323;UTC;Beijing, P.R. China;;CH;;2014;4;;;;;;;;;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;FATL;;;;1;1;0;0;2;O;;;;;;2020/11/3 20:35:10;;;;;
20140515X05613;WPR14CA190;ACC;2014/5/15 00:00:00;Th;20;UTC;Hayden;ID;USA;83835;2014;5;;;474651N;1164742W;MEAS;COEUR D'ALENE - PAPPY BOYINGTO;COE;OFAP;1,00;68;2320;;WFAC;20;227;KCOE;2320;1;UTC;DAYL;CLER;0;0;NONE;;;10,00;75;43;270;U;10;F;T;0;30,22;;;;NONE;0;0;0;0;0;2;0;2;N;;;;;;2020/9/25 15:11:05;;VMC;;47,78;-116,79
20140515X20424;CEN14LA241;ACC;2014/5/6 00:00:00;Tu;1618;UTC;Crivitz;WI;USA;54114;2014;5;;;451252N;0088426W;EST;;;OFAP;0,00;;;;WFAC;1615;90;MNM;625;20;UTC;DAYL;CLER;0;0;NONE;;;10,00;46;28;80;U;8;F;T;0;30,13;;;;SERS;;;;0;0;0;1;1;N;;;;;;2020/9/25 15:11:05;;VMC;;45,21;-88,07
20140515X31544;ENG14IA013;INC;2014/5/13 00:00:00;Tu;1811;UTC;Sugar Land;TX;USA;77487;2014;5;;;293739N;0953926W;;Sugar Land Regional Airport;SGR;ONAP;0,00;;84;;;;0;;;0;;DAYL;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;NONE;;;;0;0;2;0;2;N;;;;;;2024/7/8 18:05:07;broda;Unk;;29,62;-95,65
20140515X32440;WPR14WA191;ACC;2014/4/12 00:00:00;Sa;1230;UTC;Lismore Aerodrome, Australia;;AS;;2014;4;;;;;;;;;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;FATL;;;;1;1;0;0;2;O;;;;;;2020/11/3 20:35:11;;;;;
20140515X62540;CEN14CA242;ACC;2014/4/19 00:00:00;Sa;2000;UTC;Huron;SD;USA;57350;2014;4;;;441857N;0981624W;MEAS;WINTER AIRFIELD;SD55;ONAP;0,00;326;1323;;WFAC;1955;24;KHON;1289;5;UTC;DAYL;CLER;0;0;NONE;;;10,00;68;25;260;U;7;F;T;0;29,98;;;;NONE;;;;0;0;1;0;1;N;;;;;;2020/9/25 15:10:17;;VMC;;44,31;-98,27
20140515X63420;ERA14WA241;ACC;2014/4/30 00:00:00;We;2215;UTC;Para;;BR;;2014;4;;;074238S;0562528W;EST;;;OFAP;1,00;260;;;WFAC;2200;138;SBCC;1762;130;UTC;NR;CLER;0;0;NONE;;;6,00;79;68;110;U;6;F;F;0;29,85;;;;FATL;;;;2;0;0;0;2;N;;;;;;2020/11/3 20:35:12;;VMC;;-7,71;-56,42
20140515X84541;ERA14CA240;ACC;2014/5/14 00:00:00;We;1814;UTC;Norfolk;VA;USA;23321;2014;5;;;364649N;0762656W;MEAS;Hampton Roads Executive Airpor;PVG;;0,00;;23;;WFAC;1815;0;PVG;23;0;UTC;DAYL;CLER;0;0;NONE;;;10,00;81;70;20;U;6;F;T;0;30,18;;;;NONE;;;;0;0;1;0;1;N;;;;;;2020/9/25 15:11:55;;VMC;;36,78;-76,44
20140515X91737;WPR14CA192;ACC;2014/5/15 00:00:00;Th;2230;UTC;Colville;WA;USA;99114;2014;5;;;483238N;0117532W;EST;COLVILLE MUNI;63S;ONAP;0,00;324;1882;;;;0;;;0;;DAYL;CLER;0;0;NONE;;;10,00;0;0;0;U;;F;F;0;0,00;;;;MINR;;;;0;1;1;0;2;N;;;;;;2020/9/25 15:08:34;;VMC;;48,54;-117,88
20140515X92350;DCA14CA093;ACC;2014/5/12 00:00:00;Mo;2330;UTC;Boston;MA;USA;2128;2014;5;;;422148N;0071123W;MEAS;Boston Logan International;KBOS;;0,00;0;20;;WFAC;2254;0;KBOS;;0;UTC;DAYL;FEW;0;0;NONE;;;10,00;75;48;190;U;10;F;T;0;29,96;;;;NONE;;;;0;0;166;0;166;N;;;;;;2020/9/25 15:09:31;;VMC;;42,36;-71,02
20140516X40521;WPR14CA193;ACC;2014/5/15 00:00:00;Th;2350;UTC;Grand Canyon;AZ;USA;86023;2014;5;;;035578N;0112849W;MEAS;GRAND CANYON NATIONAL PARK;GCN;ONAP;0,00;171;6609;;WFAC;2354;226;KGCN;6606;0;UTC;DAYL;CLER;0;0;NONE;;;10,00;75;10;310;U;8;F;T;0;30,29;;;;NONE;0;0;0;0;0;2;0;2;N;;;;;;2020/9/25 15:11:05;;VMC;;35,95;-112,14
20140516X74742;CEN14LA243;ACC;2014/5/10 00:00:00;Sa;1742;UTC;Attica;IN;USA;47918;2014;5;;;401412N;0871359W;;;;OFAP;0,00;;;;WFAC;1754;45;LAF;599;15;UTC;DAYL;CLER;0;0;NONE;;;10,00;70;41;0;Y;3;T;T;0;29,95;;;;FATL;;;;1;0;0;0;1;N;;;;;;2020/9/25 15:11:05;;VMC;;40,23;-87,23
20140516X81837;OPS14IA007;INC;2014/4/29 00:00:00;Tu;1939;UTC;Powhatan;VA;USA;23139;2014;4;;;373224N;0077559W;MEAS;;;OFAP;0,00;;;;WFAC;;0;;;0;;DAYL;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;MINR;;;;0;4;0;0;4;N;;;;;;2020/9/25 15:11:05;;IMC;;37,54;-77,91
20140518X00215;WPR14FA194;ACC;2014/5/17 00:00:00;Sa;1720;UTC;Fort Huachuca;AZ;USA;85613;2014;5;;;313511N;1102024W;MEAS;SIERRA VISTA MUNI-LIBBY AAF;FHU;ONAP;0,00;;4719;;WFAC;1656;0;FHU;4719;0;UTC;DAYL;CLER;0;0;NONE;;;10,00;82;3;320;U;7;F;T;0;30,11;;;;FATL;;;;1;0;0;1;2;N;;;;;;2020/9/25 15:10:17;;VMC;;31,58;-110,33
20140518X03315;WPR14FA195;ACC;2014/5/18 00:00:00;Su;2300;UTC;Peach Springs;AZ;USA;86434;2014;5;;;355933N;1134652W;;GRAND CANYON WEST;1G4;OFAP;2,00;78;4813;;WFAC;2251;190;KIGM;3446;45;UTC;DAYL;CLER;0;0;NONE;;;10,00;88;10;210;U;19;F;T;0;29,79;;;;FATL;;;;1;0;0;0;1;N;;;;;;2020/9/25 15:11:05;;VMC;;35,99;-113,78
20140518X13730;WPR14CA196;ACC;2014/5/18 00:00:00;Su;2348;UTC;Bakersfield;CA;USA;93203;2014;5;;;035263N;0119328W;MEAS;Meadows Field Airport;BFL;OFAP;0,00;;510;;;2354;0;;;0;UTC;DAYL;CLER;0;0;NONE;;;10,00;84;41;320;U;12;F;T;0;29,81;;;;NONE;;;;0;0;1;0;1;N;;;;;;2020/9/25 15:08:34;;VMC;;35,43;-119,05
20140519X00544;ERA14LA242;ACC;2014/5/18 00:00:00;Su;1359;UTC;Georgetown;DE;USA;19947;2014;5;;;384116N;0752130W;MEAS;SUSSEX COUNTY;GED;OFAP;0,00;174;53;;WFAC;1354;0;KGED;53;0;UTC;DAYL;;0;7500;BKN;;;10,00;61;43;10;U;6;F;T;0;30,21;;;;SERS;0;0;0;0;0;0;1;1;N;;;;;;2020/9/25 15:11:05;;VMC;;38,68;-75,35
20140519X11242;ERA14CA243;ACC;2014/5/9 00:00:00;Fr;1750;UTC;Meadville;PA;USA;16335;2014;5;;;413735N;0801253W;MEAS;PORT MEADVILLE;GKJ;ONAP;0,00;0;1399;;WFAC;1753;0;KGKJ;1399;0;UTC;DAYL;FEW;6500;0;;;;10,00;81;54;210;U;11;F;F;21;0,00;;;;NONE;;;;0;0;2;0;2;N;;;;;;2020/9/25 15:10:17;;VMC;;41,62;-80,21
20140519X23435;CEN14LA244;ACC;2014/5/17 00:00:00;Sa;1845;UTC;Mabel;MN;USA;55921;2014;5;;;433122N;0914612W;MEAS;;;OFAP;0,00;;;;WFAC;1854;0;KLSE;;20;UTC;DAYL;;0;9000;BKN;;;10,00;63;37;250;U;11;F;F;15;30,04;;;;MINR;;;;0;1;0;0;1;N;;;;;;2020/9/25 15:08:34;;VMC;;43,52;-91,76
20140519X33812;DCA14WA095;INC;2014/5/11 00:00:00;Su;414;;Bangkok;;TH;;2014;5;;;;;;;;;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;NONE;;;;0;0;163;0;163;O;;;;;;2020/9/25 15:12:30;;;;;
20140520X11751;ERA14WA245;ACC;2014/3/13 00:00:00;Th;;;CANTON NARANJAL;;EC;;2014;3;;;023945S;0079383W;MEAS;;;OFAP;0,00;;;;;;0;;;0;;;;0;0;;;;;0;0;0;U;;F;F;0;0,00;;;;MINR;;;;0;1;0;0;1;O;;;;;;2020/11/3 20:35:12;;;;-2,66;-79,63
20140520X35646;CEN14LA245;ACC;2014/5/19 00:00:00;Mo;1530;UTC;Yuma;CO;USA;80759;2014;5;;;040615N;1024247W;MEAS;Yuma Municipal Airport;2V6;ONAP;0,00;160;4136;;WFAC;935;90;2V5;3677;25;UTC;DAYL;CLER;0;0;NONE;;;10,00;73;50;340;U;18;F;F;24;29,70;;;;NONE;;;;0;0;1;0;1;N;;;;;;2020/9/25 15:08:34;;VMC;;40,10;-102,71
20140520X62400;ANC14IA028;INC;2014/5/14 00:00:00;We;2200;UTC;South Naknek;AK;USA;99670;2014;5;;;584216N;0157030W;MEAS;SOUTH NAKNEK NR 2;WSN;ONAP;0,00;308;162;;WFAC;2154;97;PAKN;49;11;UTC;DAYL;SCAT;22000;0;NONE;;;10,00;64;25;360;U;6;F;T;0;30,37;;;;NONE;;;;0;0;3;0;3;N;;;;;;2020/9/25 15:09:31;;VMC;;58,70;-157,00
20140520X95118;ERA14LA244;ACC;2014/5/9 00:00:00;Fr;250;UTC;Brooksville;FL;USA;34609;2014;5;;;282825N;0822720W;MEAS;HERNANDO COUNTY;BKV;ONAP;0,00;270;76;;WFAC;1453;74;KBKV;77;0;UTC;NITE;CLER;0;0;NONE;;;10,00;75;66;90;U;3;F;T;0;30,18;;;;NONE;;;;0;0;2;0;2;N;;;;;;2020/9/25 15:11:05;;VMC;;28,47;-82,45
20140521X10449;CEN14CA246;ACC;2014/5/18 00:00:00;Su;1800;UTC;Santa Fe;NM;USA;87507;2014;5;;;035370N;0106521W;MEAS;SANTA FE MUNI;SAF;ONAP;0,00;155;6348;;WFAC;955;22;KSAF;6344;0;;DAYL;CLER;0;0;NONE;;;10,00;66;0;160;U;6;F;T;0;30,09;;;;NONE;;;;0;0;1;0;1;N;;;;;;2020/9/25 15:11:55;;VMC;;35,61;-106,08
